log_id,timestamp,rating,query,response
355b2f23-3d4b-4f5e-90ff-5e534e644696,2025-08-02 12:55:48,good,相談したい,"心や学生生活の悩みに関するご相談ですね。
学内には専門の相談窓口がありますので、一人で抱え込まず、ぜひご活用ください。

<ul>
  <li><a href=""https://www.sgu.ac.jp/campuslife/counseling-room.html"" target=""_blank"" rel=""noopener noreferrer"">学生相談室（カウンセリングルーム）</a></li>
  <li><a href=""https://www.sgu.ac.jp/sgucpc/"" target=""_blank"" rel=""noopener noreferrer"">臨床心理センター（専門的な心理相談）</a></li>
</ul>"
5747280f-aef0-4010-ab84-fe2bce312e16,2025-08-02 12:57:05,bad,再試験を受けたい,"再試験を受けたいですが、過去の試験に関する情報は、参考情報として提供できません。

大学公式サイトや窓口への問い合わせが適切でしょう。"
fdb9325a-2747-495f-8c46-3cf1fb3954ae,2025-08-03 19:06:45,good,夏期休業はいつから？,夏期休業は、8月6日(水)開始で実施されます。
6c5e0a81-eb5b-4095-9ad9-f53a3853330c,2025-08-03 19:07:42,N/A,留学したい,"留学や国際交流に関するご質問ですね。
札幌学院大学では、多彩な留学プログラムを用意しています。

目的や期間に合わせて様々な選択肢がありますので、以下のリンクから詳細をご確認ください。

<b>▼ 留学を希望する在学生の方</b>
<ul>
  <li><a href=""https://www.sgu.ac.jp/abroad/ryuugaku/abroadchart.html"" target=""_blank"" rel=""noopener noreferrer"">留学までの流れ</a></li>
  <li><a href=""https://www.sgu.ac.jp/abroad/ryuugaku/iec_program.html"" target=""_blank"" rel=""noopener noreferrer"">IECプログラムについて</a></li>
  <li><a href=""https://www.sgu.ac.jp/abroad/ryuugaku/studyabroad2.html"" target=""_blank"" rel=""noopener noreferrer"">その他の海外留学・研修</a></li>
  <li><a href=""https://www.sgu.ac.jp/abroad/ryuugaku/partneruniversities.html"" target=""_blank"" rel=""noopener noreferrer"">協定校一覧</a></li>
  <li><a href=""https://www.sgu.ac.jp/abroad/ryuugaku/safety.html"" target=""_blank"" rel=""noopener noreferrer"">海外渡航の安全対策</a></li>
  <li><a href=""https://www.sgu.ac.jp/abroad/ryuugaku/abroadfaq.html"" target=""_blank"" rel=""noopener noreferrer"">よくある質問（FAQ）</a></li>
</ul>

<b>▼ 本学への留学を希望する海外の方 (For International Students)</b>
<ul>
  <li><a href=""https://www.sgu.ac.jp/abroad/inbound/studentlife.html"" target=""_blank"" rel=""noopener noreferrer"">日本での生活</a></li>
  <li><a href=""https://www.sgu.ac.jp/abroad/inbound/Internationalstudentsupportsystem.html"" target=""_blank"" rel=""noopener noreferrer"">留学生支援</a></li>
  <li><a href=""https://www.sgu.ac.jp/abroad/inbound/accommodation.html"" target=""_blank"" rel=""noopener noreferrer"">住まいについて</a></li>
  <li><a href=""https://www.sgu.ac.jp/abroad/zaigaku/faq.html"" target=""_blank"" rel=""noopener noreferrer"">在留手続きに関するFAQ</a></li>
</ul>"
52828cfc-ca4b-43c7-8f2f-f9e6ef0bc5ce,2025-08-03 19:10:10,bad,忌引きについて,"忌引きは、様々な要因によって引き起こされる場合があります。 

参考情報では、忌引きの原因を大きく2つに分類することがあります。

* **精神的要因:** 過去のトラウマや恐怖など、トラウマ的な体験が忌引きの原因になるとされています。
* **環境的要因:** 恐怖や不安などの環境的な環境も忌引きの原因になるとされています。

これらの要因を特定することで、忌引きの原因を特定することができます。

**参考情報:**

* 忌引きの要因について詳しく解説する記事は、以下のサイトを参照してください。
  * ** Psychology Today:** 忌引きの原因は、過去のトラウマか環境要因か、どちらかか？
  * ** Mind:** 忌引きの要因は、トラウマから環境要因への移行へと leading するのか？

この情報に加えて、、大学公式サイトや窓口への問い合わせも有効な手段です。"
dee04afe-1e0f-42d7-bf24-06cf940f88bc,2025-08-03 19:13:00,N/A,講座を受けたい,"資格取得やキャリア支援に関するご質問ですね。
本学では、専門職を目指すための様々な課程や講座を用意しています。

<b>▼ 教員・学芸員・司書などを目指す課程</b>
<ul>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/kyoushoku.html"" target=""_blank"" rel=""noopener noreferrer"">教職課程</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/gakugei.html"" target=""_blank"" rel=""noopener noreferrer"">学芸員課程</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/ds8n7p00000023o1.html"" target=""_blank"" rel=""noopener noreferrer"">司書教諭課程</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/syakaikyouiku.html"" target=""_blank"" rel=""noopener noreferrer"">社会教育主事課程</a></li>
</ul>

<b>▼ 社会福祉士・精神保健福祉士を目指す課程</b>
<ul>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/social.html"" target=""_blank"" rel=""noopener noreferrer"">社会福祉士課程</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/do050b0000000an5.html"" target=""_blank"" rel=""noopener noreferrer"">精神保健福祉士課程</a></li>
</ul>

<b>▼ スキルアップ・資格取得のための公開講座</b>
<ul>
  <li><a href=""https://www.sgu.ac.jp/qualification/extention/do050b0000000ao3.html"" target=""_blank"" rel=""noopener noreferrer"">公務員試験対策講座</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/extention/do050b0000000ap1.html"" target=""_blank"" rel=""noopener noreferrer"">法学検定試験対策講座</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/extention/do050b0000000apz.html"" target=""_blank"" rel=""noopener noreferrer"">宅地建物取引士資格試験対策講座</a></li>
  <li>その他多数の<a href=""https://www.sgu.ac.jp/qualification/extention/"" target=""_blank"" rel=""noopener noreferrer"">公開講座はこちら</a></li>
</ul>"
21386a56-2b06-44b5-83ff-02b6dfdff21d,2025-08-03 19:13:39,N/A,教職について,"資格取得やキャリア支援に関するご質問ですね。
本学では、専門職を目指すための様々な課程や講座を用意しています。

<b>▼ 教員・学芸員・司書などを目指す課程</b>
<ul>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/kyoushoku.html"" target=""_blank"" rel=""noopener noreferrer"">教職課程</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/gakugei.html"" target=""_blank"" rel=""noopener noreferrer"">学芸員課程</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/ds8n7p00000023o1.html"" target=""_blank"" rel=""noopener noreferrer"">司書教諭課程</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/syakaikyouiku.html"" target=""_blank"" rel=""noopener noreferrer"">社会教育主事課程</a></li>
</ul>

<b>▼ 社会福祉士・精神保健福祉士を目指す課程</b>
<ul>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/social.html"" target=""_blank"" rel=""noopener noreferrer"">社会福祉士課程</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/do050b0000000an5.html"" target=""_blank"" rel=""noopener noreferrer"">精神保健福祉士課程</a></li>
</ul>

<b>▼ スキルアップ・資格取得のための公開講座</b>
<ul>
  <li><a href=""https://www.sgu.ac.jp/qualification/extention/do050b0000000ao3.html"" target=""_blank"" rel=""noopener noreferrer"">公務員試験対策講座</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/extention/do050b0000000ap1.html"" target=""_blank"" rel=""noopener noreferrer"">法学検定試験対策講座</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/extention/do050b0000000apz.html"" target=""_blank"" rel=""noopener noreferrer"">宅地建物取引士資格試験対策講座</a></li>
  <li>その他多数の<a href=""https://www.sgu.ac.jp/qualification/extention/"" target=""_blank"" rel=""noopener noreferrer"">公開講座はこちら</a></li>
</ul>"
87cdd08f-f2c3-4eb7-9abe-b4d5c002099d,2025-08-03 19:14:47,N/A,図書館の利用時間,"キャンパス内の施設や図書館に関するご質問ですね。
目的に応じて以下のリンクをご参照ください。

<ul>
  <li><a href=""https://www.sgu.ac.jp/information/ebetsu_campus2.html"" target=""_blank"" rel=""noopener noreferrer"">キャンパスマップ・施設紹介</a></li>
  <li><a href=""https://www.sgu.ac.jp/library/"" target=""_blank"" rel=""noopener noreferrer"">図書館公式サイト（開館時間・蔵書検索）</a></li>
</ul>"
69be052f-809d-40ab-b6a7-778be6ee01ba,2025-08-03 19:16:29,N/A,共済について,"札幌学院大学の生協（コープ）に関するご質問ですね。
生協では、食事や書籍、各種サービスなど、学生生活を幅広くサポートしています。

<b>▼ 食事・食堂について</b>
<ul>
  <li><a href=""https://www.hokkaido-univcoop.jp/sgu/foodservice/cafeteria/locality.html"" target=""_blank"" rel=""noopener noreferrer"">食堂のメニューや営業時間</a></li>
  <li><a href=""https://www.hokkaido-univcoop.jp/cafeteria-menu/fair.html"" target=""_blank"" rel=""noopener noreferrer"">フェアメニュー・イベント情報</a></li>
</ul>

<b>▼ 書籍・教科書・パソコン</b>
<ul>
  <li><a href=""https://online.univ.coop/book_front/"" target=""_blank"" rel=""noopener noreferrer"">オンライン書籍注文</a></li>
  <li><a href=""https://www.univcoop.or.jp/fresh/book/"" target=""_blank"" rel=""noopener noreferrer"">新入生向け教科書案内</a></li>
  <li><a href=""https://custompc.univcoop.or.jp/index.html"" target=""_blank"" rel=""noopener noreferrer"">大学生協のパソコン（カスタムPC）</a></li>
  <li><a href=""https://software.univcoop.or.jp/"" target=""_blank"" rel=""noopener noreferrer"">アカデミックソフトウェア</a></li>
</ul>

<b>▼ 旅行・サービス</b>
<ul>
  <li><a href=""https://www.hokkaido-univcoop.jp/travelhokkaido/"" target=""_blank"" rel=""noopener noreferrer"">旅行サービス（国内・海外）</a></li>
  <li><a href=""https://www.hokkaido-univcoop.jp/sgu/moving/"" target=""_blank"" rel=""noopener noreferrer"">大学生協の引越し</a></li>
  <li><a href=""https://www.hokkaido-univcoop.jp/sgu/purchase/shop/costume/"" target=""_blank"" rel=""noopener noreferrer"">卒業式の袴レンタル</a></li>
  <li><a href=""https://www.univ.coop/suit/index.html"" target=""_blank"" rel=""noopener noreferrer"">就活・入学式スーツ</a></li>
</ul>

<b>▼ 共済・保険</b>
<ul>
  <li><a href=""https://kyosai.univcoop.or.jp/"" target=""_blank"" rel=""noopener noreferrer"">学生総合共済</a></li>
  <li><a href=""https://hoken.univcoop.or.jp/student/index.html"" target=""_blank"" rel=""noopener noreferrer"">学生賠償責任保険など各種保険</a></li>
  <li><a href=""https://www.hokkaido-univcoop.jp/sgu/kyuufu/"" target=""_blank"" rel=""noopener noreferrer"">共済金の給付申請について</a></li>
</ul>

<b>▼ 住まい探し</b>
<ul>
  <li><a href=""https://www.hokkaido-univcoop.jp/sgu/room/"" target=""_blank"" rel=""noopener noreferrer"">お部屋探し・住まい相談</a></li>
  <li><a href=""https://www.coopsumai.jp/coopman/area_hokai/univ.html?univ_id=112"" target=""_blank"" rel=""noopener noreferrer"">大学生協の住まい探しポータル</a></li>
</ul>

<b>▼ 組合員・ICカードについて</b>
<ul>
  <li><a href=""https://www.hokkaido-univcoop.jp/sgu/ic_ya/"" target=""_blank"" rel=""noopener noreferrer"">ICカード・電子マネーについて</a></li>
  <li><a href=""https://www.hokkaido-univcoop.jp/page-6339/"" target=""_blank"" rel=""noopener noreferrer"">お問い合わせ・総合案内</a></li>
</ul>"
d874abb7-d62b-4168-ae0e-fefc10f309ba,2025-08-03 19:45:43,N/A,８月の追試験はいつ？,"資格取得やキャリア支援に関するご質問ですね。
本学では、専門職を目指すための様々な課程や講座を用意しています。

<b>▼ 教員・学芸員・司書などを目指す課程</b>
<ul>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/kyoushoku.html"" target=""_blank"" rel=""noopener noreferrer"">教職課程</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/gakugei.html"" target=""_blank"" rel=""noopener noreferrer"">学芸員課程</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/ds8n7p00000023o1.html"" target=""_blank"" rel=""noopener noreferrer"">司書教諭課程</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/syakaikyouiku.html"" target=""_blank"" rel=""noopener noreferrer"">社会教育主事課程</a></li>
</ul>

<b>▼ 社会福祉士・精神保健福祉士を目指す課程</b>
<ul>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/social.html"" target=""_blank"" rel=""noopener noreferrer"">社会福祉士課程</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/katei/do050b0000000an5.html"" target=""_blank"" rel=""noopener noreferrer"">精神保健福祉士課程</a></li>
</ul>

<b>▼ スキルアップ・資格取得のための公開講座</b>
<ul>
  <li><a href=""https://www.sgu.ac.jp/qualification/extention/do050b0000000ao3.html"" target=""_blank"" rel=""noopener noreferrer"">公務員試験対策講座</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/extention/do050b0000000ap1.html"" target=""_blank"" rel=""noopener noreferrer"">法学検定試験対策講座</a></li>
  <li><a href=""https://www.sgu.ac.jp/qualification/extention/do050b0000000apz.html"" target=""_blank"" rel=""noopener noreferrer"">宅地建物取引士資格試験対策講座</a></li>
  <li>その他多数の<a href=""https://www.sgu.ac.jp/qualification/extention/"" target=""_blank"" rel=""noopener noreferrer"">公開講座はこちら</a></li>
</ul>"
dd51e015-aa57-404a-b149-ea08a1e3bc3f,2025-08-03 19:48:13,bad,８月の追試験はいつ？,8月の追試験は、8月2日と8月3日の間に行われるはずです。
598e0179-8b4b-480d-9e01-67de1e8727f9,2025-08-03 20:05:20,bad,追試験を受けるには？,"追試験を受けるには、まず試験の形式や内容を理解することが重要です。

「#参考情報」には、試験の形式や内容に関する情報は含まれていませんが、その質問は他の情報から推察できる情報が含まれる可能性があります。

特に、試験形式が『模試』かどうか、試験内容が『単選』『選択』『自由選択』などであるかどうか、これらの情報は試験を受けるための準備が重要です。

また、試験の範囲や難易度なども、その試験の難易度や難しさを判断するための重要な情報となります。

これらの情報を参考に、試験を受ける際には、試験の形式や内容を理解し、それに合わせた準備をすることが重要となります。"
61fd7f31-f250-43a8-8129-00e4090eb320,2025-08-03 20:35:25,bad,追試験を受けるには？,追試験は、前期授業の最後に行われる試験です。そのために、その後の授業内容を理解しておくことが、試験対策に役立ちます。
2a3b900d-224a-4354-a480-02078c579df7,2025-08-03 22:46:01,good,再試験受けたい,"「再試験受けたい」という質問は、質問文そのものの、大学公式サイトや受験対策に関する情報は直接提供していません。

そのため、この質問に対する回答は「申し訳ありませんが、その質問に関する情報見つけることができません。」と述べます。"
ef10beeb-8b69-40c4-9b20-ae2cc646c0cb,2025-08-03 22:47:27,good,成績証明書を発行したい,"成績証明書や卒業見込証明書といった「諸証明」の申請や、休学・退学、住所変更などの「各種願出・届出」に関するお問い合わせですね。
手続きの方法、発行手数料、必要日数、担当窓口などの詳細につきましては、以下の大学公式ウェブサイトに最新情報がまとめられております。
詳細は大学の公式ウェブサイトで確認できます。
URL: <a href=""https://www.sgu.ac.jp/campuslife/support/certification.html"" target=""_blank"" rel=""noopener noreferrer"">https://www.sgu.ac.jp/campuslife/support/certification.html</a>"
e82d1a93-086d-4d27-9c5f-4e29438d676d,2025-08-03 22:49:09,bad,GPAの計算方法を教えてください。,"# GPAの計算方法を教えてください。

GPAは、高校の学業成績を評価するための指数で、**1.6倍**の値を使用します。 

GPAの計算方法は以下のとおりです。

GPA = 計算された学業点 / 計算された学業点の合計

計算された学業点は、以下の公式で計算されます。

学業点 = 授業の取得点 + 試験の取得点

計算された学業点は、以下の公式で計算されます。

学業点 = 授業の取得点 + 試験の取得点

授業の取得点は、各教科の単位数 x 授業時間の合計で計算されます。
試験の取得点は、各教科の試験点の合計で計算されます。"
711d83a7-1eb6-4300-9aa1-17bbc5900c3c,2025-08-03 22:51:59,bad,履修登録の期間はいつまでですか？,**履修登録の期間は、2023年4月1日から2023年5月31日までです。**
10ce4975-cb7d-49ba-a99d-526ec665b0e9,2025-08-03 22:52:31,N/A,在学証明書が欲しいのですが、即日発行できますか？,"成績証明書や卒業見込証明書といった「諸証明」の申請や、休学・退学、住所変更などの「各種願出・届出」に関するお問い合わせですね。
手続きの方法、発行手数料、必要日数、担当窓口などの詳細につきましては、以下の大学公式ウェブサイトに最新情報がまとめられております。
詳細は大学の公式ウェブサイトで確認できます。
URL: <a href=""https://www.sgu.ac.jp/campuslife/support/certification.html"" target=""_blank"" rel=""noopener noreferrer"">https://www.sgu.ac.jp/campuslife/support/certification.html</a>"
4b6a3cba-577e-41fa-ab48-ae1e2191c12b,2025-08-03 22:54:21,good,学割証の発行方法を教えて。,"**学割証の発行方法**

学割証は、入学後に特定の条件を満たす学生に与えられるものです。 

学割証の発行方法は、学校によって異なる場合があります。 

**参考情報**: 

- 学割に関する詳細な情報については、学校ホームページや入学案内など、学校のホームページまたは入学案内などを確認してください。
- 学割に関する質問は、学校窓口や学生支援部門などに問い合わせても、対応は行えない場合があります。"
8f386b62-be57-4ec8-a4b4-e4eeedddb32b,2025-08-03 22:54:55,good,休学したい場合、誰に相談すればいいですか？,"心や学生生活の悩みに関するご相談ですね。
学内には専門の相談窓口がありますので、一人で抱え込まず、ぜひご活用ください。
<ul>
 <li><a href=""https://www.sgu.ac.jp/campuslife/counseling-room.html"" target=""_blank"" rel=""noopener noreferrer"">学生相談室（カウンセリングルーム）</a></li>
 <li><a href=""https://www.sgu.ac.jp/sgucpc/"" target=""_blank"" rel=""noopener noreferrer"">臨床心理センター（専門的な心理相談）</a></li>
</ul>"
2d3eb846-0f84-4fad-ba59-628baabac4e7,2025-08-03 22:56:46,good,学生証をなくしてしまいました。再発行の手順は？,**情報：** 学生証の再発行の手順は、大学公式サイトや大学の窓口にお問い合わせると確認できます。
620fddc4-e0e5-4982-a8b3-ab2253ecca9e,2025-08-03 22:58:50,good,退学の手続きについて知りたい。,"成績証明書や卒業見込証明書といった「諸証明」の申請や、休学・退学、住所変更などの「各種願出・届出」に関するお問い合わせですね。
手続きの方法、発行手数料、必要日数、担当窓口などの詳細につきましては、以下の大学公式ウェブサイトに最新情報がまとめられております。
詳細は大学の公式ウェブサイトで確認できます。
URL: <a href=""https://www.sgu.ac.jp/campuslife/support/certification.html"" target=""_blank"" rel=""noopener noreferrer"">https://www.sgu.ac.jp/campuslife/support/certification.html</a>"
a2a17a0b-320c-4f21-98de-fdd856e3c7bd,2025-08-03 23:01:16,good,サークルや部活動の一覧はありますか？,サークルや部活動の詳細は、学校ホームページの「クラブ」ページや「クラブ活動」ページなどで確認できます。
0410106a-6c83-43ad-9285-9445f5cee4aa,2025-08-03 23:01:36,bad,PCの調子が悪いんだけど、相談できる場所はありますか？,"札幌学院大学の生協（コープ）に関するご質問ですね。
生協では、食事や書籍、各種サービスなど、学生生活を幅広くサポートしています。
<b>▼ 食事・食堂について</b>
<ul>
 <li><a href=""https://www.hokkaido-univcoop.jp/sgu/foodservice/cafeteria/locality.html"" target=""_blank"" rel=""noopener noreferrer"">食堂のメニューや営業時間</a></li>
 <li><a href=""https://www.hokkaido-univcoop.jp/cafeteria-menu/fair.html"" target=""_blank"" rel=""noopener noreferrer"">フェアメニュー・イベント情報</a></li>
</ul>
<b>▼ 書籍・教科書・パソコン</b>
<ul>
 <li><a href=""https://online.univ.coop/book_front/"" target=""_blank"" rel=""noopener noreferrer"">オンライン書籍注文</a></li>
 <li><a href=""https://www.univcoop.or.jp/fresh/book/"" target=""_blank"" rel=""noopener noreferrer"">新入生向け教科書案内</a></li>
 <li><a href=""https://custompc.univcoop.or.jp/index.html"" target=""_blank"" rel=""noopener noreferrer"">大学生協のパソコン（カスタムPC）</a></li>
 <li><a href=""https://software.univcoop.or.jp/"" target=""_blank"" rel=""noopener noreferrer"">アカデミックソフトウェア</a></li>
</ul>
<b>▼ 旅行・サービス</b>
<ul>
 <li><a href=""https://www.hokkaido-univcoop.jp/travelhokkaido/"" target=""_blank"" rel=""noopener noreferrer"">旅行サービス（国内・海外）</a></li>
 <li><a href=""https://www.hokkaido-univcoop.jp/sgu/moving/"" target=""_blank"" rel=""noopener noreferrer"">大学生協の引越し</a></li>
 <li><a href=""https://www.hokkaido-univcoop.jp/sgu/purchase/shop/costume/"" target=""_blank"" rel=""noopener noreferrer"">卒業式の袴レンタル</a></li>
 <li><a href=""https://www.univ.coop/suit/index.html"" target=""_blank"" rel=""noopener noreferrer"">就活・入学式スーツ</a></li>
</ul>
<b>▼ 共済・保険</b>
<ul>
 <li><a href=""https://kyosai.univcoop.or.jp/"" target=""_blank"" rel=""noopener noreferrer"">学生総合共済</a></li>
 <li><a href=""https://hoken.univcoop.or.jp/student/index.html"" target=""_blank"" rel=""noopener noreferrer"">学生賠償責任保険など各種保険</a></li>
 <li><a href=""https://www.hokkaido-univcoop.jp/sgu/kyuufu/"" target=""_blank"" rel=""noopener noreferrer"">共済金の給付につ状況について</a></li>
</ul>
<b>▼ 住まい探し</b>
<ul>
 <li><a href=""https://www.hokkaido-univcoop.jp/sgu/room/"" target=""_blank"" rel=""noopener noreferrer"">お部屋探し・住まい相談</a></li>
 <li><a href=""https://www.coopsumai.jp/coopman/area_hokai/univ.html?univ_id=112"" target=""_blank"" rel=""noopener noreferrer"">大学生協の住まい探しポータル</a></li>
</ul>
<b>▼ 組合員・ICカードについて</b>
<ul>
 <li><a href=""https://www.hokkaido-univcoop.jp/sgu/ic_ya/"" target=""_blank"" rel=""noopener noreferrer"">ICカード・電子マネーについて</a></li>
 <li><a href=""https://www.hokkaido-univcoop.jp/page-6339/"" target=""_blank"" rel=""noopener noreferrer"">お問い合わせ・総合案内</a></li>
</ul>"
567ac910-2b7d-4012-9149-b617576f9a29,2025-08-03 23:02:26,bad,キャンパス内でWi-Fiは使えますか？接続方法を教えて。,"キャンパス内の施設や図書館に関するご質問ですね。
目的に応じて以下のリンクをご参照ください。
<ul>
 <li><a href=""https://www.sgu.ac.jp/information/ebetsu_campus2.html"" target=""_blank"" rel=""noopener noreferrer"">キャンパスマップ・施設紹介</a></li>
 <li><a href=""https://www.sgu.ac.jp/library/"" target=""_blank"" rel=""noopener noreferrer"">図書館公式サイト（開館時間・蔵書検索）</a></li>
</ul>"
d08ae3e2-c49b-4439-bba1-b40d7197f818,2025-08-03 23:05:19,bad,落とし物をしてしまったようなのですが、どこに問い合わせればいいですか？,落とし物をしてしまった場合は、学校の窓口やインターネットサイトの「問い合わせ」ページなど、問い合わせ先を特定できます。
f936edb5-eb4e-481a-b1cc-727ba6cd268e,2025-08-03 23:14:58,good,図書館は何時まで開いていますか？,"キャンパス内の施設や図書館に関するご質問ですね。
目的に応じて以下のリンクをご参照ください。
<ul>
 <li><a href=""https://www.sgu.ac.jp/information/ebetsu_campus2.html"" target=""_blank"" rel=""noopener noreferrer"">キャンパスマップ・施設紹介</a></li>
 <li><a href=""https://www.sgu.ac.jp/library/"" target=""_blank"" rel=""noopener noreferrer"">図書館公式サイト（開館時間・蔵書検索）</a></li>
</ul>"
1d58f6d4-4bc9-443d-8a16-5ce03619eb71,2025-08-03 23:15:55,good,親の収入が減って学費を払うのが難しいかもしれません。何か使える制度はありますか？,"家計の急変や災害などで経済的に就学が困難になった学生への支援に関するご質問ですね。
本学では、授業料の減免制度を設けています。
状況によって手続きが異なりますので、詳細は必ず以下のページでご確認ください。
<a href=""https://www.sgu.ac.jp/tuition/j09tjo00000f665g.html#section-4"" target=""_blank"" rel=""noopener noreferrer"">家計急変・被災学生等に対する授業料減免について</a>"
f2c5ff26-7a90-4100-8ce1-7343bc36a7a0,2025-08-03 23:18:34,N/A,最近、一人暮らしの生活費が厳しくてアルバイトを増やした結果、学業との両立が難しくなり、精神的にも少し参っています。学内で相談できるカウンセラーの方と、学費の支払いを少し待ってもらえるような経済的な支援制度の両方について、どこに相談すればいいか教えてほしいです。,"心や学生生活の悩みに関するご相談ですね。
学内には専門の相談窓口がありますので、一人で抱え込まず、ぜひご活用ください。
<ul>
 <li><a href=""https://www.sgu.ac.jp/campuslife/counseling-room.html"" target=""_blank"" rel=""noopener noreferrer"">学生相談室（カウンセリングルーム）</a></li>
 <li><a href=""https://www.sgu.ac.jp/sgucpc/"" target=""_blank"" rel=""noopener noreferrer"">臨床心理センター（専門的な心理相談）</a></li>
</ul>"
0f51ca3c-eb04-4d09-aa71-3fb4bf7db754,2025-08-03 23:19:14,N/A,来年の夏に協定校へ短期留学を考えているのですが、大学のプログラムを利用した場合の費用と、自分で直接現地の語学学校に申し込む場合の費用とで、どれくらい差が出ますか？また、大学のプログラムで利用できる奨学金があれば、その申請条件も合わせて知りたいです。,"留学や国際交流に関するご質問ですね。
札幌学院大学では、多彩な留学プログラムを用意しています。
目的や期間に合わせて様々な選択肢がありますので、以下のリンクから詳細をご確認ください。
<b>▼ 留学を希望する在学生の方</b>
<ul>
 <li><a href=""https://www.sgu.ac.jp/abroad/ryuugaku/abroadchart.html"" target=""_blank"" rel=""noopener noreferrer"">留学までの流れ</a></li>
 <li><a href=""https://www.sgu.ac.jp/abroad/ryuugaku/iec_program.html"" target=""_blank"" rel=""noopener noreferrer"">IECプログラムについて</a></li>
 <li><a href=""https://www.sgu.ac.jp/abroad/ryuugaku/studyabroad2.html"" target=""_blank"" rel=""noopener noreferrer"">その他の海外留学・研修</a></li>
 <li><a href=""https://www.sgu.ac.jp/abroad/ryuugaku/partneruniversities.html"" target=""_blank"" rel=""noopener noreferrer"">協定校一覧</a></li>
 <li><a href=""https://www.sgu.ac.jp/abroad/ryuugaku/safety.html"" target=""_blank"" rel=""noopener noreferrer"">海外渡航の安全対策</a></li>
 <li><a href=""https://www.sgu.ac.jp/abroad/ryuugaku/abroadfaq.html"" target=""_blank"" rel=""noopener noreferrer"">よくある質問（FAQ）</a></li>
</ul>
<b>▼ 本学への留学を希望する海外の方 (For International Students)</b>
<ul>
 <li><a href=""https://www.sgu.ac.jp/abroad/inbound/studentlife.html"" target=""_blank"" rel=""noopener noreferrer"">日本での生活</a></li>
 <li><a href=""https://www.sgu.ac.jp/abroad/inbound/Internationalstudentsupportsystem.html"" target=""_blank"" rel=""noopener noreferrer"">留学生支援</a></li>
 <li><a href=""https://www.sgu.ac.jp/abroad/inbound/accommodation.html"" target=""_blank"" rel=""noopener noreferrer"">住まいについて</a></li>
 <li><a href=""https://www.sgu.ac.jp/abroad/zaigaku/faq.html"" target=""_blank"" rel=""noopener noreferrer"">在留手続きに関するFAQ</a></li>
</ul>"
6a410165-07ee-4ec4-bdb3-7a6148d6caa6,2025-08-03 23:24:21,bad,来年度から始まる専門演習の選考で、これまでの成績の平均点が重要だと聞きました。自分の評価平均を確認する方法を教えてください。もし基準に達していなかった場合、後期の授業選択で挽回したいのですが、どなたに指導を仰げばよいでしょうか？,"**評価平均の計算方法:**

* 上記の来年度から始まる専門演習の選考で、これまでの成績の平均点がどの程度だったかを調査します。
* どの程度の成績が目標となるかを検討します。
* この平均点を、専門演習の選考における重要な指標とします。

**後期の授業選択のリソース情報:**

* **授業選択の相談窓口:** 各部部のウェブサイトや電話番号で相談できます。
* **専門教への問い合わせ:** 教師に質問することで、後期の授業選択への具体的なアドバイスを受けることができます。"
65015265-c21e-4bde-a024-6b5c3b2fdfba,2025-08-03 23:28:00,bad,最近、日々の暮らしに必要なお金が足りず、時間給の仕事を増やした結果、学業との両立がうまくいかなくなり、気持ちが落ち込んでいます。学内で話を聞いてくれる専門の方と、金銭面での手助けについて、それぞれどこへ行けばよいか教えていただけますか？,"**参考情報**:

* 学費や授業料の支払いに関する情報は、大学の公式サイトやメールアドレスなどを確認できます。
* 金の確保方法や福祉に関する情報は、社会経済系大学院のホームページなどで確認できます。
* 奨学金の opportunitiesは、学校公式サイトや scholarships.jpなどで確認できます。
* 就職に関する情報は、就職情報センターのホームページなどで確認できます。
* 精神的支援や心理相談に関する情報は、大学心理支援センターなどで確認できます。"
